Date	Time	Animal	Box	TempC	HumC	LightC	S.Flow	Ref.O2	Ref.CO2	Flow	Temp	O2	CO2	dO2	dCO2	VO2(1)	VO2(2)	VO2(3)	VCO2(1)	VCO2(2)	VCO2(3)	RER	H(1)	H(2)	H(3)	XT+YT	XT	XA	XF	YT	YA	YF	Z	CenT	CenA	CenF	PerT	PerA	PerF	DistK	DistD	Speed	Drink	Feed	Weight	Right	Left	SumR+L	SumTime	SumRuns	MaxSpeed	AvgSpeed	MaxLen
11/09/2019	18:31	3536	5	22	50	89	0.25	20.83	0.055	0.35	22.4	20.32	0.499	0.513	0.444	2914	1288	111	2437	1077	93	0.836	14.179	6.269	0.542	5145	2424	1931	493	2721	2073	648	64	2061	1655	406	3084	2349	735	141111	3607	2	1.96	2.98	3002040	0	0	0	0	0	0	-	0
11/09/2019	19:10	3536	5	22.2	49	89	0.25	20.83	0.056	0.35	22.3	20.42	0.416	0.41	0.361	2318	1025	89	1973	872	75	0.851	11.316	5.003	0.432	415	76	15	61	339	145	194	0	0	0	0	415	160	255	142077	967	0	1.96	2.99	3002057	0	0	0	0	0	0	-	0
11/09/2019	19:49	3536	5	22	49	89	0.25	20.83	0.057	0.35	22.6	20.46	0.366	0.369	0.309	2109	933	81	1688	746	64	0.8	10.181	4.501	0.389	4733	2340	1689	651	2393	1646	747	9	1331	1013	318	3402	2322	1080	145644	3567	2	1.96	3.05	3002598.5	0	0	0	0	0	0	-	0
11/09/2019	20:28	3536	5	22	52	0	0.25	20.83	0.059	0.35	22.4	20.27	0.557	0.564	0.498	3190	1410	122	2732	1208	104	0.856	15.596	6.895	0.596	9720	5704	4433	1271	4016	3042	974	205	4578	3522	1056	5142	3953	1189	151313	5669	2	1.96	3.27	3001675.3	0	848	848	0.52	17	0.21	0.01	9.3
11/09/2019	21:07	3536	5	22	54	0	0.25	20.82	0.062	0.35	22.3	20.37	0.484	0.452	0.421	2520	1114	96	2312	1022	88	0.917	12.489	5.521	0.477	3266	2262	1578	684	1004	508	496	0	1702	1083	619	1564	1003	561	154416	3103	1	1.96	3.37	3000700.3	0	0	0	0	0	0	-	0
11/09/2019	21:46	3536	5	22	50	0	0.25	20.82	0.066	0.35	22.3	20.27	0.574	0.554	0.507	3111	1375	119	2787	1232	106	0.896	15.343	6.783	0.586	11331	6625	5300	1325	4706	3651	1055	111	4892	3865	1027	6439	5086	1353	160610	6194	3	2.38	3.56	2999687.3	68	2036	2104	1.17	46	0.24	0.02	6.7
11/09/2019	22:25	3536	5	22.1	50	0	0.25	20.83	0.066	0.35	22.3	20.32	0.54	0.513	0.474	2871	1269	110	2597	1148	99	0.905	14.185	6.271	0.542	4761	2393	1795	598	2368	1596	772	4	1108	895	213	3653	2496	1157	169916	9306	4	2.38	3.59	2998897	0	0	0	0	0	0	-	0
11/09/2019	23:04	3536	5	22	50	0	0.25	20.83	0.065	0.35	22.3	20.29	0.577	0.544	0.512	3025	1337	116	2803	1239	107	0.926	15.022	6.641	0.574	7387	4614	3614	1000	2773	1965	808	31	3269	2446	823	4118	3133	985	183206	13290	6	2.82	4.04	2998499.3	0	984	984	0.58	19	0.24	0.01	12.7
11/09/2019	23:43	3536	5	22	50	0	0.25	20.83	0.066	0.35	22.3	20.29	0.587	0.544	0.521	3023	1337	115	2864	1266	109	0.947	15.083	6.668	0.576	3131	1092	764	328	2039	1577	462	0	214	196	18	2917	2145	772	186873	3667	2	2.82	4.04	2997920.5	0	0	0	0	0	0	-	0
11/10/2019	00:22	3536	5	22	50	0	0.25	20.83	0.066	0.35	22.3	20.27	0.613	0.564	0.547	3121	1380	119	2999	1326	115	0.961	15.618	6.905	0.597	9402	5383	4289	1094	4019	3075	944	106	4944	3814	1130	4458	3550	908	192845	5973	3	3.71	4.38	2998002.5	746	2613	3359	2.16	54	0.34	0.03	14.3
11/10/2019	01:01	3536	5	22	50	0	0.25	20.83	0.066	0.35	22.3	20.31	0.563	0.523	0.496	2908	1286	111	2722	1203	104	0.936	14.47	6.397	0.553	3800	2267	1826	441	1533	1120	413	25	850	753	97	2950	2193	757	195239	2393	1	3.75	4.38	2997545.5	407	271	679	0.35	16	0.24	0.01	4.6
11/10/2019	01:40	3536	5	22	50	0	0.25	20.83	0.067	0.35	22.3	20.27	0.598	0.564	0.532	3147	1391	120	2920	1291	112	0.928	15.631	6.911	0.597	7829	4426	3235	1191	3403	2302	1101	70	3855	2711	1144	3974	2826	1148	201207	5968	3	3.75	4.74	2997558.8	814	2171	2986	1.9	49	0.28	0.02	9.1
11/10/2019	02:19	3536	5	22.1	50	0	0.25	20.83	0.067	0.35	22.3	20.27	0.603	0.564	0.537	3131	1384	120	2940	1300	112	0.939	15.592	6.893	0.596	6274	2977	2094	883	3297	2344	953	5	3192	2227	965	3082	2211	871	206330	5123	2	3.75	4.75	2997862	0	0	0	0	0	0	-	0
11/10/2019	02:58	3536	5	22	50	0	0.25	20.83	0.067	0.35	22.3	20.24	0.625	0.595	0.558	3322	1469	127	3066	1355	117	0.923	16.483	7.287	0.63	10707	6554	5264	1290	4153	3121	1032	266	5028	3936	1092	5679	4449	1230	213196	6867	3	3.75	5.06	2997613.5	3088	441	3529	1.93	77	0.42	0.02	7.4
11/10/2019	03:37	3536	5	22	50	0	0.25	20.83	0.066	0.35	22.3	20.22	0.638	0.616	0.572	3445	1523	132	3141	1389	120	0.912	17.049	7.537	0.651	13783	9461	7914	1547	4322	3383	939	317	6298	5234	1064	7485	6063	1422	219949	6753	3	3.75	5.06	2997070	1866	1866	3732	2.02	79	0.28	0.02	8.7
11/10/2019	04:16	3536	5	22	50	0	0.25	20.83	0.066	0.35	22.3	20.32	0.544	0.513	0.479	2858	1263	109	2621	1159	100	0.917	14.161	6.261	0.541	5786	3957	3060	897	1829	1426	403	112	2279	1817	462	3507	2669	838	223980	4031	2	3.75	5.36	2996359.3	1561	1289	2850	1.61	55	0.28	0.02	11.9
11/10/2019	04:55	3536	5	22	50	0	0.25	20.83	0.065	0.35	22.3	20.39	0.474	0.441	0.409	2470	1092	94	2243	992	86	0.908	12.215	5.4	0.467	3096	1801	1391	410	1295	948	347	3	1499	1119	380	1597	1220	377	226205	2226	1	3.75	5.8	2995643.5	0	0	0	0	0	0	-	0
11/10/2019	05:34	3536	5	22	50	0	0.25	20.83	0.064	0.35	22.3	20.22	0.642	0.616	0.578	3424	1514	131	3165	1399	121	0.924	16.997	7.514	0.649	10571	5550	4256	1294	5021	3792	1229	151	4531	3478	1053	6040	4570	1470	232415	6209	3	3.75	5.8	2995612	339	2613	2952	1.85	44	0.28	0.02	9.4
11/10/2019	06:13	3536	5	22.1	50	0	0.25	20.83	0.063	0.35	22.3	20.17	0.669	0.657	0.606	3666	1621	140	3317	1466	127	0.905	18.115	8.008	0.692	15601	11660	9790	1870	3941	3154	787	74	6704	5643	1061	8897	7301	1596	240512	8098	3	3.75	5.83	2995306.3	0	2171	2171	1.32	32	0.28	0.01	9.3
11/10/2019	06:52	3536	5	21.9	49	0	0.25	20.83	0.063	0.35	22.4	20.39	0.449	0.441	0.386	2496	1103	95	2114	935	81	0.847	12.173	5.382	0.465	1584	489	280	209	1095	630	465	0	0	0	0	1584	910	674	242641	2128	1	3.75	5.83	2994676.3	0	0	0	0	0	0	-	0
11/10/2019	07:31	3536	5	22	50	0	0.25	20.83	0.064	0.35	22.4	20.46	0.381	0.369	0.317	2096	927	80	1735	767	66	0.827	10.18	4.501	0.389	973	244	151	93	729	505	224	5	62	51	11	911	605	306	244467	1826	1	3.75	5.83	2993800.5	0	0	0	0	0	0	-	0
11/10/2019	08:10	3536	5	22.1	50	89	0.25	20.82	0.064	0.35	22.4	20.47	0.352	0.349	0.288	2003	886	77	1581	699	60	0.789	9.642	4.263	0.368	2734	455	234	221	2279	1676	603	0	0	0	0	2734	1910	824	247520	3053	1	3.75	5.83	2993511.5	0	0	0	0	0	0	-	0
11/10/2019	08:49	3536	5	22	50	89	0.25	20.82	0.064	0.35	22.4	20.32	0.488	0.503	0.424	2870	1269	110	2323	1027	89	0.809	13.878	6.135	0.53	16600	10827	9031	1796	5773	4497	1276	229	7785	6339	1446	8815	7189	1626	255874	8354	4	3.75	5.83	2994579.3	1154	102	1255	0.77	24	0.28	0.01	7.5
11/10/2019	09:28	3536	5	22	50	89	0.25	20.83	0.062	0.35	22.4	20.27	0.554	0.564	0.492	3200	1415	122	2700	1194	103	0.844	15.597	6.896	0.596	11957	9199	7651	1548	2758	2048	710	3	5346	4479	867	6611	5220	1391	269083	13210	6	3.75	5.83	2994976.8	0	0	0	0	0	0	-	0
11/10/2019	10:07	3536	5	22	49	89	0.25	20.83	0.06	0.35	22.4	20.42	0.411	0.41	0.351	2328	1029	89	1919	848	73	0.824	11.295	4.994	0.431	1826	1678	1124	554	148	54	94	0	724	565	159	1102	613	489	284881	15798	7	3.75	5.83	2995026.8	0	0	0	0	0	0	-	0
11/10/2019	10:46	3536	5	22	49	89	0.25	20.82	0.063	0.35	22.3	20.46	0.353	0.359	0.29	2069	915	79	1590	703	61	0.768	9.914	4.383	0.379	2397	2228	1797	431	169	44	125	0	2038	1718	320	359	123	236	289339	4458	2	3.76	5.83	2994696.8	0	0	0	0	0	0	-	0
11/10/2019	11:25	3536	5	22	51	89	0.25	20.83	0.06	0.35	22.3	20.46	0.346	0.369	0.286	2151	951	82	1569	693	60	0.729	10.211	4.514	0.39	525	258	147	111	267	55	212	0	232	130	102	293	72	221	292144	2804	1	3.77	5.83	2994317	0	0	0	0	0	0	-	0
11/10/2019	12:04	3536	5	22	50	89	0.25	20.83	0.057	0.35	22.3	20.49	0.325	0.339	0.268	1958	866	75	1471	650	56	0.751	9.345	4.131	0.357	687	371	168	203	316	60	256	0	355	154	201	332	74	258	295144	3001	1	3.78	5.83	2994015	0	0	0	0	0	0	-	0
11/10/2019	12:43	3536	5	21.9	49	89	0.25	20.83	0.056	0.35	22.3	20.46	0.357	0.369	0.301	2117	936	81	1648	729	63	0.778	10.168	4.495	0.388	1227	906	639	267	321	90	231	0	1022	684	338	205	45	160	298790	3646	2	3.79	5.83	2993721.3	0	0	0	0	0	0	-	0
11/10/2019	13:22	3536	5	22.1	50	89	0.25	20.83	0.056	0.35	22.3	20.5	0.317	0.328	0.262	1895	838	72	1433	634	55	0.756	9.051	4.002	0.346	5836	3405	2523	882	2431	1689	742	10	3590	2551	1039	2246	1661	585	304587	5797	2	3.79	5.83	2993604.5	0	0	0	0	0	0	-	0
11/10/2019	14:01	3536	5	22	50	89	0.25	20.83	0.055	0.35	22.3	20.34	0.464	0.493	0.409	2827	1250	108	2248	994	86	0.795	13.629	6.026	0.521	6623	3695	2849	846	2928	2102	826	0	3375	2448	927	3248	2503	745	308907	4319	2	3.8	5.83	2993483.8	0	0	0	0	0	0	-	0
11/10/2019	14:40	3536	5	22	50	89	0.25	20.83	0.055	0.35	22.3	20.42	0.39	0.41	0.335	2365	1045	90	1843	815	70	0.779	11.357	5.021	0.434	765	489	330	159	276	130	146	0	414	257	157	351	203	148	310486	1579	1	3.82	5.83	2993092.5	0	0	0	0	0	0	-	0
11/10/2019	15:19	3536	5	22	49	89	0.25	20.83	0.055	0.35	22.3	20.46	0.345	0.369	0.29	2145	948	82	1595	705	61	0.744	10.219	4.518	0.39	670	266	144	122	404	174	230	0	413	169	244	257	149	108	314203	3717	2	3.82	5.83	2992552	0	0	0	0	0	0	-	0
11/10/2019	15:58	3536	5	22	50	89	0.25	20.83	0.055	0.35	22.3	20.46	0.342	0.369	0.287	2139	946	82	1569	693	60	0.733	10.165	4.494	0.388	959	414	230	184	545	276	269	0	590	294	296	369	212	157	316563	2360	1	3.83	5.83	2992381.3	0	0	0	0	0	0	-	0
11/10/2019	16:37	3536	5	22	50	89	0.25	20.83	0.055	0.35	22.4	20.44	0.367	0.39	0.313	2245	992	86	1711	756	65	0.762	10.739	4.748	0.41	5482	2391	1609	782	3091	2112	979	0	3509	2322	1187	1973	1399	574	321711	5148	2	3.83	5.83	2992266	0	0	0	0	0	0	-	0
11/10/2019	17:16	3536	5	22	50	89	0.25	20.83	0.055	0.35	22.3	20.44	0.361	0.39	0.306	2257	998	86	1677	742	64	0.743	10.75	4.752	0.411	637	207	84	123	430	164	266	0	433	144	289	204	104	100	323524	1813	1	3.84	5.83	2992119	0	0	0	0	0	0	-	0
11/10/2019	17:55	3536	5	22	50	89	0.25	20.83	0.055	0.35	22.3	20.46	0.348	0.369	0.293	2128	941	81	1599	707	61	0.751	10.155	4.49	0.388	2326	974	711	263	1352	952	400	0	1050	731	319	1276	932	344	325647	2123	1	3.84	5.83	2991756.5	0	0	0	0	0	0	-	0
11/10/2019	18:34	3536	5	22	50	89	0.25	20.83	0.056	0.35	22.3	20.46	0.334	0.369	0.278	2150	951	82	1519	672	58	0.707	10.153	4.489	0.388	651	257	138	119	394	172	222	0	207	120	87	444	190	254	327412	1765	1	3.85	5.83	2991457.3	0	0	0	0	0	0	-	0
11/10/2019	19:13	3536	5	22	50	89	0.25	20.83	0.056	0.35	22.3	20.44	0.359	0.39	0.303	2264	1001	87	1660	734	63	0.733	10.76	4.757	0.411	7161	4223	3281	942	2938	2125	813	25	3365	2570	795	3796	2836	960	332163	4751	2	3.85	5.83	2991200.5	0	0	0	0	0	0	-	0
11/10/2019	19:52	3536	5	22	50	89	0.25	20.83	0.057	0.35	22.3	20.23	0.558	0.605	0.501	3472	1535	133	2747	1214	105	0.791	16.721	7.392	0.639	7009	4166	3406	760	2843	2192	651	138	2901	2388	513	4108	3210	898	336390	4227	2	3.85	5.83	2990732.5	1696	0	1696	1.06	29	0.34	0.01	11.8
11/10/2019	20:31	3536	5	22	50	0	0.25	20.82	0.059	0.35	22.4	20.46	0.355	0.359	0.296	2067	914	79	1630	720	62	0.789	9.947	4.397	0.38	4177	1522	1102	420	2655	2007	648	22	1648	1271	377	2529	1838	691	339922	3532	2	3.86	5.83	2989389.8	0	0	0	0	0	0	-	0
11/10/2019	21:10	3536	5	22	50	0	0.25	20.81	0.062	0.35	22.4	20.3	0.509	0.513	0.447	2916	1289	111	2457	1086	94	0.842	14.21	6.282	0.543	8104	2714	2022	692	5390	4157	1233	5	2174	1750	424	5930	4429	1501	346377	6455	3	3.86	5.87	2988510.5	0	0	0	0	0	0	-	0
11/10/2019	21:49	3536	5	21.9	50	0	0.25	20.82	0.066	0.35	22.4	20.39	0.43	0.431	0.364	2464	1089	94	1999	884	76	0.811	11.922	5.27	0.455	10417	5416	4288	1128	5001	3837	1164	103	3563	2917	646	6854	5208	1646	352698	6321	3	3.88	5.89	2988419.8	3121	475	3596	2.19	57	0.29	0.02	18.6
11/10/2019	22:28	3536	5	22	49	0	0.25	20.82	0.066	0.35	22.4	20.3	0.503	0.523	0.437	2994	1323	114	2394	1058	91	0.8	14.445	6.386	0.552	6884	3444	2763	681	3440	2675	765	112	2452	2052	400	4432	3386	1046	357781	5083	2	3.89	5.89	2988525.3	1154	1832	2986	1.99	33	0.28	0.01	18.4
11/10/2019	23:07	3536	5	22	50	0	0.25	20.82	0.066	0.35	22.4	20.39	0.42	0.431	0.354	2473	1093	94	1940	858	74	0.784	11.893	5.258	0.454	4979	2437	1985	452	2542	2025	517	116	2856	2326	530	2123	1684	439	361112	3330	1	3.89	5.89	2988724.8	1866	1188	3054	1.75	49	0.28	0.01	8.2
11/10/2019	23:46	3536	5	22	50	0	0.25	20.81	0.067	0.35	22.4	20.32	0.48	0.493	0.413	2813	1244	107	2264	1001	86	0.805	13.59	6.008	0.519	13459	6029	4850	1179	7430	6004	1426	196	6633	5404	1229	6826	5450	1376	368670	7558	3	3.89	5.99	2988591.8	2239	2748	4988	3.17	57	0.34	0.02	16.8
11/11/2019	00:25	3536	5	22	50	0	0.25	20.82	0.066	0.35	22.4	20.44	0.371	0.38	0.305	2189	968	84	1672	739	64	0.764	10.476	4.632	0.4	2989	2390	1755	635	599	444	155	44	1392	1062	330	1597	1137	460	371660	2990	1	3.89	5.99	2988876.8	68	814	882	0.62	8	0.34	0	15.5
11/11/2019	01:04	3536	5	22.1	49	0	0.25	20.81	0.068	0.35	22.4	20.37	0.434	0.441	0.366	2528	1118	97	2010	889	77	0.795	12.187	5.388	0.466	12014	7075	5762	1313	4939	3853	1086	72	6417	5255	1162	5597	4360	1237	377709	6049	3	3.91	6.01	2988471.8	68	1696	1764	1.17	17	0.34	0.01	22.3
11/11/2019	01:43	3536	5	22.1	51	0	0.25	20.81	0.068	0.35	22.4	20.36	0.456	0.452	0.388	2577	1139	98	2137	945	82	0.829	12.518	5.534	0.478	5665	2740	2128	612	2925	2203	722	63	2975	2251	724	2690	2080	610	381120	3411	1	3.91	6.2	2988325	305	2138	2443	1.72	13	0.35	0.01	24.1
11/11/2019	02:22	3536	5	22	50	0	0.25	20.81	0.068	0.35	22.4	20.37	0.453	0.441	0.386	2494	1102	95	2109	932	81	0.846	12.16	5.376	0.465	3835	2019	1568	451	1816	1380	436	12	1941	1467	474	1894	1481	413	383231	2111	1	3.91	6.36	2987667.3	34	1459	1493	1.06	12	0.28	0.01	18.5
11/11/2019	03:01	3536	5	22	50	0	0.25	20.81	0.068	0.35	22.4	20.33	0.504	0.482	0.436	2705	1196	103	2383	1053	91	0.881	13.297	5.878	0.508	9263	4483	3626	857	4780	3816	964	94	2658	2218	440	6605	5224	1381	388816	5586	2	3.91	6.36	2987609.3	34	4038	4072	2.78	30	0.28	0.02	27.4
11/11/2019	03:40	3536	5	22	50	0	0.25	20.81	0.068	0.35	22.4	20.42	0.408	0.39	0.34	2209	977	84	1863	824	71	0.843	10.767	4.76	0.411	3772	1476	1024	452	2296	1611	685	25	1328	982	346	2444	1653	791	391807	2991	1	3.91	6.46	2987088.5	204	0	204	0.14	2	0.28	0	6.9
11/11/2019	04:19	3536	5	22	50	0	0.25	20.81	0.066	0.35	22.4	20.3	0.521	0.513	0.455	2892	1279	110	2490	1101	95	0.861	14.153	6.257	0.541	15182	8762	6981	1781	6420	4915	1505	148	7829	6117	1712	7353	5779	1574	399826	8019	3	4.16	6.64	2987335	1188	1391	2579	1.56	26	0.34	0.01	15.7
11/11/2019	04:58	3536	5	22	49	0	0.25	20.81	0.065	0.35	22.4	20.33	0.506	0.482	0.441	2702	1195	103	2419	1070	92	0.895	13.324	5.891	0.509	13025	6469	5422	1047	6556	5384	1172	72	5040	4226	814	7985	6580	1405	408637	8811	4	4.17	6.69	2987122.3	0	1968	1968	1.32	8	0.34	0.01	33.2
11/11/2019	05:37	3536	5	22	50	0	0.25	20.81	0.064	0.35	22.4	20.46	0.367	0.349	0.302	1983	877	76	1658	733	63	0.836	9.648	4.265	0.369	2959	440	292	148	2519	1873	646	0	1221	846	375	1738	1319	419	412242	3605	2	4.17	6.69	2986307	0	0	0	0	0	0	-	0
11/11/2019	06:16	3536	5	22	50	0	0.25	20.81	0.064	0.35	22.4	20.52	0.3	0.287	0.236	1649	729	63	1294	572	49	0.784	7.93	3.506	0.303	8982	819	479	340	8163	6917	1246	22	3407	2595	812	5575	4801	774	419705	7463	3	4.17	6.69	2985901.8	0	0	0	0	0	0	-	0
11/11/2019	06:55	3536	5	22	50	0	0.25	20.81	0.064	0.35	22.4	20.37	0.443	0.441	0.379	2513	1111	96	2081	920	80	0.828	12.207	5.396	0.466	9867	5021	3971	1050	4846	3700	1146	25	3640	2854	786	6227	4817	1410	425658	5953	3	4.17	6.93	2986313.3	0	916	916	0.59	8	0.28	0	10.4
11/11/2019	07:34	3536	5	22	50	0	0.25	20.81	0.065	0.35	22.4	20.51	0.333	0.298	0.268	1676	741	64	1470	650	56	0.877	8.231	3.639	0.314	847	169	74	95	678	420	258	0	0	0	0	847	494	353	427820	2163	1	4.17	6.93	2985731	0	0	0	0	0	0	-	0
11/11/2019	08:13	3536	5	22	49	89	0.25	20.81	0.065	0.35	22.4	20.49	0.333	0.318	0.267	1821	805	70	1470	650	56	0.807	8.803	3.892	0.336	422	65	32	33	357	162	195	0	0	0	0	422	194	228	428734	914	0	4.17	6.93	2985672	0	0	0	0	0	0	-	0
11/11/2019	08:52	3536	5	22	50	89	0.25	20.81	0.065	0.35	22.4	20.42	0.398	0.39	0.333	2219	981	85	1824	806	70	0.822	10.762	4.758	0.411	5770	2685	2001	684	3085	2359	726	53	1568	1241	327	4202	3119	1083	432923	4188	2	4.19	7.02	2986345.8	848	1086	1934	1.15	25	0.28	0.01	10.4
11/11/2019	09:31	3536	5	22	50	89	0.25	20.81	0.063	0.35	22.4	20.37	0.453	0.441	0.39	2488	1100	95	2132	943	81	0.857	12.162	5.377	0.465	9908	4934	3903	1031	4974	3801	1173	105	3065	2465	600	6843	5239	1604	438676	5754	2	4.29	7.09	2986999.3	68	713	780	0.54	6	0.28	0	18.9
